URL;Time;Time_sys
https://www.google.com/;0.232076;0.238519
https://www.wiktionary.org/;0.193422;0.199305
https://steamcommunity.com/;0.392312;0.399424
https://rottentomatoes.com/;0.251024;0.304922
https://www.foxnews.com/;0.143514;0.173902
https://www.netflix.com/ua/;0.906251;1.104836
https://play.google.com/store;0.20144;0.560096
https://www.imdb.com/;0.473465;0.611464
https://www.youtube.com/;0.186885;0.496372
https://www.youtube.com/;0.215525;0.491372
https://www.amazon.com/;Null;0.269373
https://www.google.com/;0.202547;0.208467
https://www.wiktionary.org/;0.192344;0.198294
https://steamcommunity.com/;0.324698;0.327814
https://rottentomatoes.com/;0.265415;0.329813
https://www.foxnews.com/;0.125941;0.203541
https://www.netflix.com/ua/;0.571803;0.700064
https://play.google.com/store;0.299137;1.089339
https://www.imdb.com/;0.458781;0.60624
https://www.youtube.com/;0.178472;0.484366
https://www.youtube.com/;0.192857;0.94017
https://www.amazon.com/;Null;0.243123
https://www.google.com/;0.199802;0.205832
https://www.wiktionary.org/;0.193706;0.200643
https://steamcommunity.com/;0.316828;0.322969
https://rottentomatoes.com/;0.216883;0.270428
https://www.foxnews.com/;0.36298;0.399246
https://www.netflix.com/ua/;0.474691;0.666464
https://play.google.com/store;0.193953;0.54455
https://www.imdb.com/;0.454135;0.53496
https://www.youtube.com/;0.196562;0.897991
https://www.youtube.com/;0.192209;0.522445
https://www.amazon.com/;Null;0.329448
https://www.google.com/;0.191286;0.197249
https://www.wiktionary.org/;0.206091;0.211408
https://steamcommunity.com/;0.315784;0.320459
https://rottentomatoes.com/;0.187773;0.240401
https://www.foxnews.com/;0.146017;0.17671
https://www.netflix.com/ua/;0.583652;0.709848
https://play.google.com/store;0.193134;0.494352
https://www.imdb.com/;0.484984;0.627888
https://www.youtube.com/;0.174733;0.490986
https://www.youtube.com/;0.192502;0.523286
https://www.amazon.com/;Null;0.407628
https://www.google.com/;0.208093;0.213197
https://www.wiktionary.org/;0.195808;0.202269
https://steamcommunity.com/;0.33391;0.339911
https://rottentomatoes.com/;0.244118;0.296862
https://www.foxnews.com/;0.140219;0.17302
https://www.netflix.com/ua/;0.769197;0.963422
https://play.google.com/store;0.18768;0.669712
https://www.imdb.com/;0.375;0.48995
https://www.youtube.com/;0.18617;0.509417
https://www.youtube.com/;0.214883;0.512007
https://www.amazon.com/;Null;0.510516
https://www.google.com/;0.192838;0.199301
https://www.wiktionary.org/;0.192861;0.19896
