03.02.2020 17:18:41,SearchUI.exe,test_35,15.2,1.23,199.75,118.2
03.02.2020 17:18:44,SearchUI.exe,test_35,0.5 ,1.21,197.22,115.83
03.02.2020 17:18:56,SearchUI.exe,test_36,0   ,1.6 ,260.77,158.79
03.02.2020 17:18:59,SearchUI.exe,test_36,37.1,1.36,220.44,139.39
03.02.2020 17:19:03,SearchUI.exe,test_36,3   ,1.24,201.57,120.05
03.02.2020 17:19:15,SearchUI.exe,test_37,0   ,1.63,264.55,161.57
03.02.2020 17:19:18,SearchUI.exe,test_37,13  ,1.24,201.41,119.27
03.02.2020 17:19:20,SearchUI.exe,test_37,0   ,1.24,201.46,119.36
03.02.2020 17:19:32,SearchUI.exe,test_38,0   ,1.63,264.41,162.19
03.02.2020 17:19:34,SearchUI.exe,test_38,9.8 ,1.24,202.02,119.82
03.02.2020 17:19:37,SearchUI.exe,test_38,1.9 ,1.24,201.87,119.68
03.02.2020 17:19:49,SearchUI.exe,test_39,0   ,1.63,265.21,162.4
03.02.2020 17:19:52,SearchUI.exe,test_39,12.3,1.25,203.55,121.31
03.02.2020 17:19:54,SearchUI.exe,test_39,1.3 ,1.24,201.94,119.96
03.02.2020 17:20:07,SearchUI.exe,test_40,0   ,1.64,266.18,163.31
03.02.2020 17:20:09,SearchUI.exe,test_40,11.8,1.25,203.67,121.5
03.02.2020 17:20:12,SearchUI.exe,test_40,0   ,1.24,202.12,120.28
03.02.2020 17:20:24,SearchUI.exe,test_41,0   ,1.63,265.16,162.18
03.02.2020 17:20:26,SearchUI.exe,test_41,12.5,1.25,203.74,121.57
03.02.2020 17:20:29,SearchUI.exe,test_41,1.3 ,1.24,202.25,120.31
03.02.2020 17:20:41,SearchUI.exe,test_42,0   ,1.63,265.44,163.09
03.02.2020 17:20:44,SearchUI.exe,test_42,8   ,1.25,202.57,120.4
03.02.2020 17:20:46,SearchUI.exe,test_42,3.3 ,1.24,202.39,120.46
03.02.2020 17:20:58,SearchUI.exe,test_43,0   ,1.63,265.41,163.79
03.02.2020 17:21:01,SearchUI.exe,test_43,10.6,1.25,203.61,121.76
03.02.2020 17:21:04,SearchUI.exe,test_43,0.6 ,1.25,203.2 ,121.35
03.02.2020 17:21:16,SearchUI.exe,test_44,0   ,1.63,265.75,164.08
03.02.2020 17:21:19,SearchUI.exe,test_44,11.8,1.25,203.79,121.91
03.02.2020 17:21:21,SearchUI.exe,test_44,1.9 ,1.25,203.3 ,121.7
03.02.2020 17:21:33,SearchUI.exe,test_45,0   ,1.64,266.19,164.11
03.02.2020 17:21:36,SearchUI.exe,test_45,12.7,1.27,205.72,123.95
03.02.2020 17:21:38,SearchUI.exe,test_45,1.3 ,1.27,206.02,124.48
03.02.2020 17:21:51,SearchUI.exe,test_46,0   ,1.64,266.14,164.01
03.02.2020 17:21:53,SearchUI.exe,test_46,8.1 ,1.26,205.63,123.79
03.02.2020 17:21:56,SearchUI.exe,test_46,1.9 ,1.27,205.79,123.98
03.02.2020 17:22:08,SearchUI.exe,test_47,0   ,1.65,268.09,165.71
03.02.2020 17:22:11,SearchUI.exe,test_47,13.1,1.26,204.71,122.88
03.02.2020 17:22:13,SearchUI.exe,test_47,2.5 ,1.26,204.88,123.3
03.02.2020 17:22:25,SearchUI.exe,test_48,0   ,1.65,267.59,165.34
03.02.2020 17:22:28,SearchUI.exe,test_48,12.2,1.26,204.77,123.06
03.02.2020 17:22:30,SearchUI.exe,test_48,1.8 ,1.26,204.98,123.53
03.02.2020 17:22:42,SearchUI.exe,test_49,0   ,1.65,268.16,166.22
03.02.2020 17:22:45,SearchUI.exe,test_49,11.3,1.26,205.53,123.83
03.02.2020 17:22:48,SearchUI.exe,test_49,1.2 ,1.26,205.58,123.91
03.02.2020 17:23:00,SearchUI.exe,test_50,0   ,1.65,267.61,165.75
03.02.2020 17:23:03,SearchUI.exe,test_50,10.6,1.27,206.94,125.43
03.02.2020 17:23:06,SearchUI.exe,test_50,2   ,1.27,207.08,125.36
